Date,DPZ
2013-09-27,61.211544036865234
2013-09-30,61.57403564453125
2013-10-01,62.9967041015625
2013-10-02,63.09637451171875
2013-10-03,61.92741012573242
2013-10-04,62.28084182739258
2013-10-07,61.94553756713867
2013-10-08,61.102813720703125
2013-10-09,60.34162902832031
2013-10-10,60.87627410888672
2013-10-11,61.94553756713867
2013-10-14,62.38957977294922
2013-10-15,58.81021118164063
2013-10-16,60.40507125854492
2013-10-17,60.37788009643555
2013-10-18,60.75847244262695
2013-10-21,60.69505310058594
2013-10-22,60.90345764160156
2013-10-23,60.12417221069336
2013-10-24,61.06658172607422
2013-10-25,61.17532730102539
2013-10-28,61.284061431884766
2013-10-29,61.94553756713867
2013-10-30,61.50151824951172
2013-10-31,60.76751327514648
2013-11-01,60.61347961425781
2013-11-04,60.80379867553711
2013-11-05,61.628395080566406
2013-11-06,61.555908203125
2013-11-07,60.44132232666016
2013-11-08,61.25687026977539
2013-11-11,61.447147369384766
2013-11-12,62.01804733276367
2013-11-13,62.71579360961914
2013-11-14,62.72486877441406
2013-11-15,62.380516052246094
2013-11-18,61.50151824951172
2013-11-19,61.31123733520508
2013-11-20,61.61027908325195
2013-11-21,62.66140365600586
2013-11-22,63.205116271972656
2013-11-25,62.9967041015625
2013-11-26,62.88798522949219
2013-11-27,62.806400299072266
2013-11-29,62.64326858520508
2013-12-02,62.135841369628906
2013-12-03,61.83681488037109
2013-12-04,62.26271438598633
2013-12-05,62.806400299072266
2013-12-06,63.2323112487793
2013-12-09,63.99350738525391
2013-12-10,63.1960563659668
2013-12-11,62.72351837158203
2013-12-12,62.73258972167969
2013-12-13,62.87800979614258
2013-12-16,63.16880798339844
2013-12-17,63.17789840698242
2013-12-18,63.5777702331543
2013-12-19,62.41455078125
2013-12-20,62.65988159179688
2013-12-23,63.323272705078125
2013-12-24,63.48687744140625
2013-12-26,64.2320556640625
2013-12-27,63.79585266113281
2013-12-30,63.54140853881836
2013-12-31,63.296024322509766
2014-01-02,62.65079116821289
2014-01-03,62.6871337890625
2014-01-06,62.79621124267578
2014-01-07,63.3142204284668
2014-01-08,63.414180755615234
2014-01-09,63.86853790283203
2014-01-10,64.71369934082031
2014-01-13,64.47744750976562
2014-01-14,64.52286529541016
2014-01-15,64.71369934082031
2014-01-16,64.59556579589844
2014-01-17,65.11357879638672
2014-01-21,65.44076538085938
2014-01-22,66.6948471069336
2014-01-23,66.20410919189453
2014-01-24,64.68644714355469
2014-01-27,63.71408081054688
2014-01-28,63.48687744140625
2014-01-29,62.43269729614258
2014-01-30,63.22331619262695
2014-01-31,64.16844177246094
2014-02-03,61.41486740112305
2014-02-04,62.06919860839844
2014-02-05,61.042259216308594
2014-02-06,61.487579345703125
2014-02-07,63.15972137451172
2014-02-10,63.50503921508789
2014-02-11,64.03211975097656
2014-02-12,64.35021209716797
2014-02-13,65.24988555908203
2014-02-14,65.5952377319336
2014-02-18,65.48616790771484
2014-02-19,65.28623962402344
2014-02-20,65.66792297363281
2014-02-21,66.567626953125
2014-02-24,67.8762435913086
2014-02-25,68.18522644042969
2014-02-26,70.56621551513672
2014-02-27,70.87517547607422
2014-02-28,71.84757232666016
2014-03-03,71.5931167602539
2014-03-04,72.22925567626953
2014-03-05,71.8930435180664
2014-03-06,71.96572875976562
2014-03-07,72.10203552246094
2014-03-10,72.30198669433594
2014-03-11,71.83849334716797
2014-03-12,72.85953521728516
2014-03-13,71.93879699707031
2014-03-14,72.53135681152344
2014-03-17,72.95071411132812
2014-03-18,72.91427612304688
2014-03-19,71.35530090332031
2014-03-20,71.87495422363281
2014-03-21,70.68069458007812
2014-03-24,70.05162811279297
2014-03-25,69.86932373046875
2014-03-26,68.86647033691406
2014-03-27,68.61126708984375
2014-03-28,69.49552917480469
2014-03-31,70.170166015625
2014-04-01,71.67440032958984
2014-04-02,71.29149627685547
2014-04-03,70.76273345947266
2014-04-04,68.7662124633789
2014-04-07,67.17081451416016
2014-04-08,69.05792999267578
2014-04-09,69.84194946289062
2014-04-10,67.7269287109375
2014-04-11,66.28650665283203
2014-04-14,67.234619140625
2014-04-15,67.61751556396484
2014-04-16,68.34684753417969
2014-04-17,67.71780395507812
2014-04-21,67.7907485961914
2014-04-22,68.83914947509766
2014-04-23,68.61126708984375
2014-04-24,68.45625305175781
2014-04-25,67.24376678466797
2014-04-28,66.26829528808594
2014-04-29,66.1679916381836
2014-04-30,67.80895233154297
2014-05-01,65.45690155029297
2014-05-02,66.54179382324219
2014-05-05,66.10416412353516
2014-05-06,65.86714172363281
2014-05-07,65.22897338867188
2014-05-08,64.84611511230469
2014-05-09,64.90990447998047
2014-05-12,66.04947662353516
2014-05-13,65.37487030029297
2014-05-14,64.95549774169922
2014-05-15,64.91902923583984
2014-05-16,65.21074676513672
2014-05-19,65.65745544433594
2014-05-20,64.94635772705078
2014-05-21,65.40219116210938
2014-05-22,66.69676971435547
2014-05-23,66.45973205566406
2014-05-27,66.86085510253906
2014-05-28,66.02212524414062
2014-05-29,66.06771087646484
2014-05-30,66.04947662353516
2014-06-02,66.54179382324219
2014-06-03,66.25006103515625
2014-06-04,66.76057434082031
2014-06-05,66.83349609375
2014-06-06,67.38050079345703
2014-06-09,66.93379974365234
2014-06-10,66.60558319091797
2014-06-11,67.10871124267578
2014-06-12,66.1939468383789
2014-06-13,66.35858917236328
2014-06-16,66.02928161621094
2014-06-17,64.9498291015625
2014-06-18,65.85546112060547
2014-06-19,65.71822357177734
2014-06-20,65.68164825439453
2014-06-23,65.48040008544922
2014-06-24,65.97438049316406
2014-06-25,66.24881744384766
2014-06-26,66.38605499267578
2014-06-27,66.76109313964844
2014-06-30,66.86173248291016
2014-07-01,67.73077392578125
2014-07-02,67.16361236572266
2014-07-03,67.35572814941406
2014-07-07,67.28252410888672
2014-07-08,67.14533233642578
2014-07-09,68.27050018310547
2014-07-10,67.41974639892578
2014-07-11,67.3099594116211
2014-07-14,67.37400817871094
2014-07-15,67.00810241699219
2014-07-16,66.81597900390625
2014-07-17,66.4134750366211
2014-07-18,66.98980712890625
2014-07-21,67.13616180419922
2014-07-22,69.62438201904297
2014-07-23,69.0023193359375
2014-07-24,68.252197265625
2014-07-25,67.90457916259766
2014-07-28,67.73077392578125
2014-07-29,67.57527923583984
2014-07-30,67.28252410888672
2014-07-31,65.8646240234375
2014-08-01,64.19054412841797
2014-08-04,65.2242660522461
2014-08-05,65.2242660522461
2014-08-06,65.251708984375
2014-08-07,65.26082611083984
2014-08-08,65.91950988769531
2014-08-11,66.55070495605469
2014-08-12,67.41974639892578
2014-08-13,68.14242553710938
2014-08-14,68.38026428222656
2014-08-15,68.19732666015625
2014-08-18,68.64556884765625
2014-08-19,68.74616241455078
2014-08-20,68.2979507446289
2014-08-21,68.38026428222656
2014-08-22,67.72162628173828
2014-08-25,68.63642120361328
2014-08-26,68.8376693725586
2014-08-27,68.75534057617188
2014-08-28,68.84684753417969
2014-08-29,69.0206298828125
2014-09-02,69.52376556396484
2014-09-03,69.16699981689453
2014-09-04,68.95659637451172
2014-09-05,69.91712951660156
2014-09-08,69.57864379882812
2014-09-09,69.10293579101562
2014-09-10,69.7249984741211
2014-09-11,69.97283935546875
2014-09-12,69.78009033203125
2014-09-15,69.94527435302734
2014-09-16,70.2848892211914
2014-09-17,70.27569580078125
2014-09-18,70.43169403076172
2014-09-19,70.67031860351562
2014-09-22,69.62406158447266
2014-09-23,69.59654235839844
2014-09-24,70.08296203613281
2014-09-25,70.02786254882812
2014-09-26,70.91817474365234
2014-09-29,71.24854278564453
2014-09-30,70.63362121582031
2014-10-01,70.76215362548828
2014-10-02,71.20265197753906
2014-10-03,71.31278228759766
2014-10-06,71.4504623413086
2014-10-07,70.49596405029297
2014-10-08,71.51470184326172
2014-10-09,70.39500427246094
2014-10-10,70.12882232666016
2014-10-13,69.49555206298828
2014-10-14,77.37028503417969
2014-10-15,76.77369689941406
2014-10-16,77.0306625366211
2014-10-17,77.86585998535156
2014-10-20,78.93050384521484
2014-10-21,78.92133331298828
2014-10-22,79.343505859375
2014-10-23,80.1236572265625
2014-10-24,80.47238159179688
2014-10-27,81.00475311279297
2014-10-28,81.68391418457031
2014-10-29,81.66556549072266
2014-10-30,81.57376098632812
2014-10-31,81.49118041992188
2014-11-03,82.18869018554688
2014-11-04,82.83113861083984
2014-11-05,83.06059265136719
2014-11-06,83.38182067871094
2014-11-07,83.33597564697266
2014-11-10,84.5107192993164
2014-11-11,84.04261779785156
2014-11-12,84.11607360839844
2014-11-13,84.31797790527344
2014-11-14,83.94165802001953
2014-11-17,83.53784942626953
2014-11-18,83.99671936035156
2014-11-19,83.89580535888672
2014-11-20,84.86865997314453
2014-11-21,85.0797348022461
2014-11-24,85.69467163085938
2014-11-25,85.50196075439453
2014-11-26,85.56617736816406
2014-11-28,86.1352310180664
2014-12-01,86.4564208984375
2014-12-02,87.27326965332031
2014-12-03,87.8331298828125
2014-12-04,88.04425048828125
2014-12-05,87.08972930908203
2014-12-08,87.55779266357422
2014-12-09,87.11726379394531
2014-12-10,85.6487808227539
2014-12-11,86.61505889892578
2014-12-12,87.48929595947266
2014-12-15,86.50463104248047
2014-12-16,85.51072692871094
2014-12-17,85.98008728027344
2014-12-18,86.91875457763672
2014-12-19,88.05987548828125
2014-12-22,88.25312042236328
2014-12-23,87.99545288085938
2014-12-24,87.78375244140625
2014-12-26,87.83901977539062
2014-12-29,87.82980346679688
2014-12-30,87.35127258300781
2014-12-31,86.66106414794922
2015-01-02,86.77151489257812
2015-01-05,87.85741424560547
2015-01-06,86.77151489257812
2015-01-07,89.72553253173828
2015-01-08,92.7439956665039
2015-01-09,92.48632049560548
2015-01-12,93.97714233398438
2015-01-13,93.59064483642578
2015-01-14,91.02312469482422
2015-01-15,89.10897064208984
2015-01-16,90.6366195678711
2015-01-20,89.73474884033203
2015-01-21,89.6150894165039
2015-01-22,91.11515045166016
2015-01-23,90.27767181396484
2015-01-26,90.8666763305664
2015-01-27,91.04151153564452
2015-01-28,91.92495727539062
2015-01-29,93.2133331298828
2015-01-30,91.15196990966795
2015-02-02,90.25929260253906
2015-02-03,91.4464340209961
2015-02-04,91.76851654052734
2015-02-05,91.7869110107422
2015-02-06,91.8973617553711
2015-02-09,90.76544189453124
2015-02-10,92.8820571899414
2015-02-11,92.44032287597656
2015-02-12,92.5415496826172
2015-02-13,92.02619934082033
2015-02-17,92.6427764892578
2015-02-18,93.72868347167967
2015-02-19,93.6366195678711
2015-02-20,94.3268585205078
2015-02-23,96.16738891601562
2015-02-24,95.27474212646484
2015-02-25,95.64280700683594
2015-02-26,95.7072525024414
2015-02-27,93.43418884277344
2015-03-02,96.11216735839844
2015-03-03,94.63055419921876
2015-03-04,95.04464721679688
2015-03-05,95.13668060302734
2015-03-06,92.82681274414062
2015-03-09,93.2777328491211
2015-03-10,91.13352966308594
2015-03-11,90.61656951904295
2015-03-12,92.9798583984375
2015-03-13,92.05667877197266
2015-03-16,93.72757720947266
2015-03-17,94.2999496459961
2015-03-18,94.31839752197266
2015-03-19,95.7954559326172
2015-03-20,96.58936309814452
2015-03-23,96.02623748779295
2015-03-24,96.09087371826172
2015-03-25,93.33987426757812
2015-03-26,92.8136978149414
2015-03-27,93.28449249267578
2015-03-30,94.66922760009766
2015-03-31,92.8228988647461
2015-04-01,92.77676391601562
2015-04-02,93.22908782958984
2015-04-06,93.0629425048828
2015-04-07,91.75205993652344
2015-04-08,92.58287048339844
2015-04-09,91.57666015625
2015-04-10,92.77676391601562
2015-04-13,92.49978637695312
2015-04-14,90.92123413085938
2015-04-15,90.80119323730467
2015-04-16,92.71212005615234
2015-04-17,91.61357879638672
2015-04-20,92.00131225585938
2015-04-21,91.76128387451172
2015-04-22,92.13054656982422
2015-04-23,100.83587646484376
2015-04-24,105.20238494873048
2015-04-27,101.7774887084961
2015-04-28,103.19916534423828
2015-04-29,100.98358154296876
2015-04-30,99.5619125366211
2015-05-01,100.01425170898438
2015-05-04,99.6357650756836
2015-05-05,97.58636474609376
2015-05-06,97.97409057617188
2015-05-07,99.6357650756836
2015-05-08,100.74353790283205
2015-05-11,101.39900207519533
2015-05-12,100.67892456054688
2015-05-13,100.3281478881836
2015-05-14,101.46361541748048
2015-05-15,101.86056518554688
2015-05-18,102.5529327392578
2015-05-19,102.05440521240234
2015-05-20,101.9251937866211
2015-05-21,101.61128997802734
2015-05-22,100.6512451171875
2015-05-26,100.2173309326172
2015-05-27,100.30043029785156
2015-05-28,100.81739044189452
2015-05-29,100.3096694946289
2015-06-01,100.6697006225586
2015-06-02,100.50354766845705
2015-06-03,100.61432647705078
2015-06-04,100.6512451171875
2015-06-05,101.54670715332033
2015-06-08,101.42666625976562
2015-06-09,101.94365692138672
2015-06-10,103.7530288696289
2015-06-11,103.61416625976562
2015-06-12,103.94744110107422
2015-06-15,102.57738494873048
2015-06-16,102.53108978271484
2015-06-17,102.6792221069336
2015-06-18,104.20662689208984
2015-06-19,103.59564208984376
2015-06-22,105.4007797241211
2015-06-23,105.17859649658205
2015-06-24,103.345703125
2015-06-25,103.41976165771484
2015-06-26,106.363525390625
2015-06-29,105.53036499023438
2015-06-30,104.97499084472656
2015-07-01,106.03953552246094
2015-07-02,105.41929626464844
2015-07-06,104.72502136230467
2015-07-07,104.9934539794922
2015-07-08,104.82683563232422
2015-07-09,105.24339294433594
2015-07-10,107.3077392578125
2015-07-13,110.55696868896484
2015-07-14,109.96448516845705
2015-07-15,109.73307800292967
2015-07-16,106.98374938964844
2015-07-17,101.86458587646484
2015-07-20,102.7903060913086
2015-07-21,103.09577178955078
2015-07-22,103.9659423828125
2015-07-23,103.35496520996094
2015-07-24,102.71622467041016
2015-07-27,103.04022979736328
2015-07-28,103.46605682373048
2015-07-29,105.0768051147461
2015-07-30,105.38227081298828
2015-07-31,105.38227081298828
2015-08-03,105.78030395507812
2015-08-04,106.6689910888672
2015-08-05,105.90066528320312
2015-08-06,103.53085327148438
2015-08-07,105.00273895263672
2015-08-10,104.73426818847656
2015-08-11,105.05827331542967
2015-08-12,103.56785583496094
2015-08-13,105.71549987792967
2015-08-14,105.68775939941406
2015-08-17,106.4468231201172
2015-08-18,104.51212310791016
2015-08-19,102.31818389892578
2015-08-20,99.66141510009766
2015-08-21,96.7176742553711
2015-08-24,94.21826171875
2015-08-25,97.21756744384766
2015-08-26,98.40245819091795
2015-08-27,99.791015625
2015-08-28,100.35569763183594
2015-08-31,98.0692138671875
2015-09-01,96.13446044921876
2015-09-02,97.36564636230467
2015-09-03,97.33789825439452
2015-09-04,97.6618881225586
2015-09-08,100.90186309814452
2015-09-09,100.14279174804688
2015-09-10,99.9113540649414
2015-09-11,102.32511138916016
2015-09-14,102.39012145996094
2015-09-15,103.81051635742188
2015-09-16,103.62483978271484
2015-09-17,104.5346450805664
2015-09-18,103.6805419921875
2015-09-21,103.0771026611328
2015-09-22,102.92857360839844
2015-09-23,103.0213851928711
2015-09-24,102.39012145996094
2015-09-25,104.85956573486328
2015-09-28,100.76544189453124
2015-09-29,98.28668975830078
2015-09-30,100.18058776855467
2015-10-01,97.78536987304688
2015-10-02,99.224365234375
2015-10-05,100.58905792236328
2015-10-06,99.5771255493164
2015-10-07,100.2919692993164
2015-10-08,95.28804779052734
2015-10-09,97.83180236816406
2015-10-12,98.48162841796876
2015-10-13,98.56523895263672
2015-10-14,96.89414978027344
2015-10-15,98.27742767333984
2015-10-16,98.61163330078124
2015-10-19,99.5678482055664
2015-10-20,98.58377838134766
2015-10-21,96.04931640625
2015-10-22,96.51351928710938
2015-10-23,96.64349365234376
2015-10-26,98.23101043701172
2015-10-27,97.44187927246094
2015-10-28,101.8516616821289
2015-10-29,101.56387329101562
2015-10-30,99.0294189453125
2015-11-02,100.96039581298828
2015-11-03,99.49357604980467
2015-11-04,97.5254364013672
2015-11-05,96.65274810791016
2015-11-06,96.95912170410156
2015-11-09,95.65943145751952
2015-11-10,96.76415252685548
2015-11-11,97.67398071289062
2015-11-12,95.5201416015625
2015-11-13,94.34114837646484
2015-11-16,96.0771942138672
2015-11-17,94.9167251586914
2015-11-18,96.61561584472656
2015-11-19,97.03339385986328
2015-11-20,97.49758911132812
2015-11-23,99.99490356445312
2015-11-24,99.74423217773438
2015-11-25,101.3317642211914
2015-11-27,100.8675765991211
2015-11-30,99.7720947265625
2015-12-01,101.06250762939452
2015-12-02,101.00685119628906
2015-12-03,99.74423217773438
2015-12-04,101.96305847167967
2015-12-07,102.4829330444336
2015-12-08,102.065185546875
2015-12-09,101.28533935546876
2015-12-10,101.50812530517578
2015-12-11,101.1450653076172
2015-12-14,101.83399963378906
2015-12-15,102.34607696533205
2015-12-16,101.68505096435548
2015-12-17,101.82469940185548
2015-12-18,101.3312530517578
2015-12-21,102.15988159179688
2015-12-22,101.86194610595705
2015-12-23,101.92710876464844
2015-12-24,101.98296356201172
2015-12-28,102.5322494506836
2015-12-29,104.27326202392578
2015-12-30,103.8170394897461
2015-12-31,103.57501220703124
2016-01-04,101.69436645507812
2016-01-05,102.34607696533205
2016-01-06,102.19707489013672
2016-01-07,99.38544464111328
2016-01-08,101.4522705078125
2016-01-11,98.89200592041016
2016-01-12,102.18779754638672
2016-01-13,100.511962890625
2016-01-14,99.74851989746094
2016-01-15,96.97412109375
2016-01-19,97.6816864013672
2016-01-20,99.11544799804688
2016-01-21,100.27921295166016
2016-01-22,103.90084838867188
2016-01-25,103.09087371826172
2016-01-26,104.4315185546875
2016-01-27,103.39811706542967
2016-01-28,104.4594497680664
2016-01-29,106.07010650634766
2016-02-01,106.4611358642578
2016-02-02,105.90251922607422
2016-02-03,105.94906616210938
2016-02-04,106.1352767944336
2016-02-05,102.75572967529295
2016-02-08,100.69818115234376
2016-02-09,98.33338928222656
2016-02-10,99.6181869506836
2016-02-11,99.52510833740234
2016-02-12,101.94572448730467
2016-02-16,103.4167251586914
2016-02-17,105.15771484375
2016-02-18,104.31051635742188
2016-02-19,105.08324432373048
2016-02-22,107.15007019042967
2016-02-23,109.50553894042967
2016-02-24,109.4962387084961
2016-02-25,123.73138427734376
2016-02-26,125.11861419677734
2016-02-29,123.86172485351562
2016-03-01,124.89512634277344
2016-03-02,123.88036346435548
2016-03-03,123.6755142211914
2016-03-04,123.81517791748048
2016-03-07,124.774169921875
2016-03-08,124.97900390625
2016-03-09,124.55068969726562
2016-03-10,123.83380889892578
2016-03-11,122.98416900634766
2016-03-14,123.85247039794922
2016-03-15,122.49862670898438
2016-03-16,123.10552978515624
2016-03-17,122.56400299072266
2016-03-18,122.1344757080078
2016-03-21,122.47063446044922
2016-03-22,122.0597915649414
2016-03-23,121.49024963378906
2016-03-24,120.20178985595705
2016-03-28,120.58457946777344
2016-03-29,121.46224975585938
2016-03-30,122.28389739990234
2016-03-31,123.11488342285156
2016-04-01,124.61808013916016
2016-04-04,124.51541137695312
2016-04-05,123.54437255859376
2016-04-06,126.92434692382812
2016-04-07,127.22305297851562
2016-04-08,127.96067810058594
2016-04-11,128.13809204101562
2016-04-12,127.67119598388672
2016-04-13,128.04469299316406
2016-04-14,128.1660614013672
2016-04-15,129.42652893066406
2016-04-18,129.45455932617188
2016-04-19,128.39947509765625
2016-04-20,130.724365234375
2016-04-21,128.75428771972656
2016-04-22,123.62841796875
2016-04-25,124.80485534667967
2016-04-26,124.93555450439452
2016-04-27,124.76750183105467
2016-04-28,112.4802703857422
2016-04-29,112.86307525634766
2016-05-02,112.38690185546876
2016-05-03,110.69693756103516
2016-05-04,111.1264190673828
2016-05-05,111.97608947753906
2016-05-06,111.39720153808594
2016-05-09,113.45128631591795
2016-05-10,114.11418914794922
2016-05-11,111.88272094726562
2016-05-12,113.40461730957033
2016-05-13,113.86211395263672
2016-05-16,115.0011978149414
2016-05-17,113.04047393798828
2016-05-18,113.09648895263672
2016-05-19,112.80705261230467
2016-05-20,114.8984832763672
2016-05-23,113.79674530029295
2016-05-24,114.39430236816406
2016-05-25,113.24588775634766
2016-05-26,114.84249877929688
2016-05-27,114.0768585205078
2016-05-31,112.86307525634766
2016-06-01,113.3486099243164
2016-06-02,115.07587432861328
2016-06-03,114.1048812866211
2016-06-06,116.1122817993164
2016-06-07,116.5417709350586
2016-06-08,118.00765228271484
2016-06-09,119.0253448486328
2016-06-10,117.87692260742188
2016-06-13,116.86551666259766
2016-06-14,118.33580780029295
2016-06-15,118.35456085205078
2016-06-16,118.88835906982422
2016-06-17,119.20675659179688
2016-06-20,119.3940658569336
2016-06-21,119.24422454833984
2016-06-22,117.36186981201172
2016-06-23,119.1692886352539
2016-06-24,117.03409576416016
2016-06-27,114.3276138305664
2016-06-28,116.62203216552734
2016-06-29,118.82278442382812
2016-06-30,123.03702545166016
2016-07-01,124.1701889038086
2016-07-05,125.4250717163086
2016-07-06,126.4084014892578
2016-07-07,125.35952758789062
2016-07-08,126.53013610839844
2016-07-11,127.36365509033205
2016-07-12,127.03588104248048
2016-07-13,126.82044982910156
2016-07-14,127.02652740478516
2016-07-15,127.08267974853516
2016-07-18,126.94226837158205
2016-07-19,126.94226837158205
2016-07-20,128.1970977783203
2016-07-21,135.47373962402344
2016-07-22,139.3320770263672
2016-07-25,138.3113250732422
2016-07-26,136.85040283203125
2016-07-27,137.8804931640625
2016-07-28,137.89923095703125
2016-07-29,137.94610595703125
2016-08-01,138.15211486816406
2016-08-02,136.21351623535156
2016-08-03,136.87843322753906
2016-08-04,137.19688415527344
2016-08-05,136.89720153808594
2016-08-08,135.5111846923828
2016-08-09,135.71719360351562
2016-08-10,135.79212951660156
2016-08-11,136.74737548828125
2016-08-12,136.85040283203125
2016-08-15,135.9326171875
2016-08-16,134.82754516601562
2016-08-17,135.3894500732422
2016-08-18,137.786865234375
2016-08-19,137.92735290527344
2016-08-22,140.5402069091797
2016-08-23,140.92416381835938
2016-08-24,140.30604553222656
2016-08-25,140.69940185546875
2016-08-26,138.9293975830078
2016-08-29,140.46522521972656
2016-08-30,139.94076538085938
2016-08-31,140.0719451904297
2016-09-01,139.54750061035156
2016-09-02,141.4110870361328
2016-09-06,140.64315795898438
2016-09-07,140.92416381835938
2016-09-08,139.76292419433594
2016-09-09,136.85040283203125
2016-09-12,140.6712646484375
2016-09-13,140.51168823242188
2016-09-14,141.11257934570312
2016-09-15,142.51150512695312
