Date,TSCO
2013-09-27,58.41750717163086
2013-09-30,59.0949592590332
2013-10-01,60.06270599365234
2013-10-02,60.46742630004883
2013-10-03,60.00112915039063
2013-10-04,60.29146957397461
2013-10-07,58.76063537597656
2013-10-08,57.61691284179688
2013-10-09,56.90430068969727
2013-10-10,57.91604995727539
2013-10-11,57.93364334106445
2013-10-14,57.81047058105469
2013-10-15,57.168235778808594
2013-10-16,58.672664642333984
2013-10-17,58.45270919799805
2013-10-18,59.11254501342773
2013-10-21,60.57297897338867
2013-10-22,60.30025100708008
2013-10-23,60.16827774047852
2013-10-24,65.05109405517578
2013-10-25,64.41763305664062
2013-10-28,63.21232223510742
2013-10-29,63.564239501953125
2013-10-30,62.93962860107422
2013-10-31,62.77242660522461
2013-11-01,62.570106506347656
2013-11-04,62.45570755004883
2013-11-05,62.253395080566406
2013-11-06,62.80763626098633
2013-11-07,61.61992263793945
2013-11-08,62.790016174316406
2013-11-11,63.15077209472656
2013-11-12,63.64342498779297
2013-11-13,64.66397094726562
2013-11-14,64.64635467529297
2013-11-15,65.29852294921875
2013-11-18,64.31143951416016
2013-11-19,63.03348922729492
2013-11-20,62.848411560058594
2013-11-21,64.02058410644531
2013-11-22,64.50534057617188
2013-11-25,64.7785415649414
2013-11-26,65.5276870727539
2013-11-27,65.25447082519531
2013-11-29,64.5229721069336
2013-12-02,64.94601440429688
2013-12-03,64.68161010742188
2013-12-04,64.09109497070312
2013-12-05,64.0294189453125
2013-12-06,64.12635803222656
2013-12-09,63.89720916748047
2013-12-10,63.22739791870117
2013-12-11,62.97179412841797
2013-12-12,62.89247512817383
2013-12-13,63.48297882080078
2013-12-16,64.85784149169922
2013-12-17,64.6639633178711
2013-12-18,65.8537826538086
2013-12-19,65.28089141845703
2013-12-20,66.03004455566406
2013-12-23,66.93782043457031
2013-12-24,67.05240631103516
2013-12-26,67.08766174316406
2013-12-27,66.57646942138672
2013-12-30,67.1845932006836
2013-12-31,68.37442016601562
2014-01-02,67.68697357177734
2014-01-03,67.40496063232422
2014-01-06,66.5059585571289
2014-01-07,66.9201889038086
2014-01-08,67.29035949707031
2014-01-09,67.59884643554688
2014-01-10,67.49305725097656
2014-01-13,64.6904067993164
2014-01-14,65.5276870727539
2014-01-15,66.25920104980469
2014-01-16,65.49243927001953
2014-01-17,65.36904907226562
2014-01-21,64.25858306884766
2014-01-22,64.4788818359375
2014-01-23,63.34196472167969
2014-01-24,61.85249328613281
2014-01-27,62.09925842285156
2014-01-28,62.29317855834961
2014-01-29,60.81251907348633
2014-01-30,59.45524597167969
2014-01-31,58.61797332763672
2014-02-03,55.89464569091797
2014-02-04,56.00920104980469
2014-02-05,56.17665100097656
2014-02-06,57.37528991699219
2014-02-07,58.62677001953125
2014-02-10,58.18611907958984
2014-02-11,57.87763214111328
2014-02-12,58.16849136352539
2014-02-13,58.32713317871094
2014-02-14,57.90408706665039
2014-02-18,58.635589599609375
2014-02-19,57.83358001708984
2014-02-20,58.080833435058594
2014-02-21,58.637184143066406
2014-02-24,58.96393585205078
2014-02-25,61.10984802246094
2014-02-26,62.2225341796875
2014-02-27,62.09890365600586
2014-02-28,62.31085968017578
2014-03-03,61.948768615722656
2014-03-04,63.35290145874024
2014-03-05,63.35290145874024
2014-03-06,63.83857345581055
2014-03-07,64.21832275390625
2014-03-10,64.06820678710938
2014-03-11,63.688472747802734
2014-03-12,63.66199493408203
2014-03-13,62.58462905883789
2014-03-14,62.75237274169922
2014-03-17,63.86508941650391
2014-03-18,65.35751342773438
2014-03-19,64.96012115478516
2014-03-20,65.41047668457031
2014-03-21,65.67542266845703
2014-03-24,64.64219665527344
2014-03-25,63.441184997558594
2014-03-26,62.19604110717773
2014-03-27,62.028263092041016
2014-03-28,62.49629592895508
2014-03-31,62.37266159057617
2014-04-01,63.3352165222168
2014-04-02,63.812103271484375
2014-04-03,62.73473358154297
2014-04-04,61.0656852722168
2014-04-07,59.14936828613281
2014-04-08,59.95298385620117
2014-04-09,61.0656852722168
2014-04-10,59.6968879699707
2014-04-11,59.24651718139648
2014-04-14,59.034576416015625
2014-04-15,58.91978454589844
2014-04-16,59.069923400878906
2014-04-17,59.38780975341797
2014-04-21,59.352481842041016
2014-04-22,59.59975814819336
2014-04-23,59.46728897094727
2014-04-24,58.89329147338867
2014-04-25,58.00138854980469
2014-04-28,58.67251968383789
2014-04-29,58.9462776184082
2014-04-30,59.37899398803711
2014-05-01,58.902122497558594
2014-05-02,59.22886276245117
2014-05-05,59.00809860229492
2014-05-06,57.67462158203125
2014-05-07,56.82686233520508
2014-05-08,56.89751434326172
2014-05-09,57.78942108154297
2014-05-12,58.72551345825195
2014-05-13,57.153594970703125
2014-05-14,56.65023422241211
2014-05-15,55.915435791015625
2014-05-16,56.4997444152832
2014-05-19,56.36693954467773
2014-05-20,56.29611587524414
2014-05-21,56.63253021240234
2014-05-22,56.29611587524414
2014-05-23,56.42891693115234
2014-05-27,57.367332458496094
2014-05-28,56.42891693115234
2014-05-29,56.32267761230469
2014-05-30,57.56209945678711
2014-06-02,57.58866882324219
2014-06-03,57.8365478515625
2014-06-04,57.70376205444336
2014-06-05,58.0224494934082
2014-06-06,58.42084503173828
2014-06-09,58.5978889465332
2014-06-10,58.11983489990234
2014-06-11,58.341156005859375
2014-06-12,57.58866882324219
2014-06-13,57.54439163208008
2014-06-16,56.97780227661133
2014-06-17,57.05747604370117
2014-06-18,57.15486145019531
2014-06-19,56.82730484008789
2014-06-20,55.81806182861328
2014-06-23,55.77379608154297
2014-06-24,55.3842658996582
2014-06-25,55.11867904663086
2014-06-26,53.86155319213867
2014-06-27,53.3038215637207
2014-06-30,53.47201156616211
2014-07-01,54.07403564453125
2014-07-02,53.90581512451172
2014-07-03,54.578651428222656
2014-07-07,54.481258392333984
2014-07-08,53.81729507446289
2014-07-09,54.33961868286133
2014-07-10,53.04706954956055
2014-07-11,53.42776107788086
2014-07-14,53.6933479309082
2014-07-15,53.9854850769043
2014-07-16,53.95894241333008
2014-07-17,54.09172821044922
2014-07-18,55.08325958251953
2014-07-21,54.55209732055664
2014-07-22,54.52552795410156
2014-07-23,54.06516647338867
2014-07-24,57.64176559448242
2014-07-25,56.18988800048828
2014-07-28,56.15446853637695
2014-07-29,56.25185775756836
2014-07-30,56.49088287353516
2014-07-31,55.03899383544922
2014-08-01,54.28649139404297
2014-08-04,54.72029113769531
2014-08-05,54.72914123535156
2014-08-06,54.3042106628418
2014-08-07,53.92351913452149
2014-08-08,54.66716384887695
2014-08-11,54.99473571777344
2014-08-12,55.00358581542969
2014-08-13,54.63175582885742
2014-08-14,55.057804107666016
2014-08-15,54.40985870361328
2014-08-18,54.906925201416016
2014-08-19,55.315208435058594
2014-08-20,56.14067459106445
2014-08-21,56.38920211791992
2014-08-22,57.30344009399414
2014-08-25,57.933624267578125
2014-08-26,59.27391815185547
2014-08-27,59.03425216674805
2014-08-28,59.602317810058594
2014-08-29,59.42479705810547
2014-09-02,59.61119842529297
2014-09-03,59.229530334472656
2014-09-04,58.43070602416992
2014-09-05,58.42180252075195
2014-09-08,57.294559478759766
2014-09-09,56.38920211791992
2014-09-10,54.69390487670898
2014-09-11,54.87141036987305
2014-09-12,54.18795394897461
2014-09-15,53.42463302612305
2014-09-16,53.903934478759766
2014-09-17,54.0281867980957
2014-09-18,54.54300308227539
2014-09-19,54.16134643554688
2014-09-22,53.52226638793945
2014-09-23,53.26484680175781
2014-09-24,54.69390487670898
2014-09-25,53.83292770385742
2014-09-26,54.906925201416016
2014-09-29,54.52524185180664
2014-09-30,54.59625625610352
2014-10-01,53.566654205322266
2014-10-02,54.10808563232422
2014-10-03,55.013427734375
2014-10-06,54.50749588012695
2014-10-07,52.67903900146485
2014-10-08,52.57252502441406
2014-10-09,51.755950927734375
2014-10-10,50.72632598876953
2014-10-13,50.74407577514648
2014-10-14,51.21450805664063
2014-10-15,51.09910583496094
2014-10-16,51.951210021972656
2014-10-17,52.21749114990234
2014-10-20,53.62876510620117
2014-10-21,54.551876068115234
2014-10-22,54.40985870361328
2014-10-23,63.01957702636719
2014-10-24,63.61427307128906
2014-10-27,63.78290939331055
2014-10-28,65.33619689941406
2014-10-29,64.2977294921875
2014-10-30,64.1734619140625
2014-10-31,64.99004364013672
2014-11-03,65.1675796508789
2014-11-04,64.33323669433594
2014-11-05,65.11432647705078
2014-11-06,66.03742218017578
2014-11-07,66.17945098876953
2014-11-10,65.36286163330078
2014-11-11,65.10543823242188
2014-11-12,65.5847396850586
2014-11-13,65.78041076660156
2014-11-14,66.58990478515625
2014-11-17,66.33194732666016
2014-11-18,66.15403747558594
2014-11-19,66.99910736083984
2014-11-20,66.99019622802734
2014-11-21,67.3193130493164
2014-11-24,68.29781341552734
2014-11-25,67.69291687011719
2014-11-26,67.32820129394531
2014-11-28,68.43119812011719
2014-12-01,67.97756958007812
2014-12-02,68.09320831298828
2014-12-03,69.95233154296875
2014-12-04,69.54313659667969
2014-12-05,69.89004516601562
2014-12-08,69.85445404052734
2014-12-09,69.62319946289062
2014-12-10,68.60913848876953
2014-12-11,69.03610229492188
2014-12-12,69.13394927978516
2014-12-15,69.04499816894531
2014-12-16,67.88861083984375
2014-12-17,68.40453338623047
2014-12-18,68.93827819824219
2014-12-19,67.94200897216797
2014-12-22,68.72476196289062
2014-12-23,69.7922134399414
2014-12-24,69.20510864257812
2014-12-26,69.3118667602539
2014-12-29,69.99678802490234
2014-12-30,68.93827819824219
2014-12-31,70.11241912841797
2015-01-02,69.4452896118164
2015-01-05,68.02201843261719
2015-01-06,66.98129272460938
2015-01-07,69.15174102783203
2015-01-08,71.9804458618164
2015-01-09,71.09090423583984
2015-01-12,70.50382232666016
2015-01-13,69.89004516601562
2015-01-14,68.81371307373047
2015-01-15,66.89236450195312
2015-01-16,68.06651306152344
2015-01-20,67.32820129394531
2015-01-21,68.57356262207031
2015-01-22,70.92189025878906
2015-01-23,70.9129867553711
2015-01-26,72.74541473388672
2015-01-27,71.66019439697266
2015-01-28,71.03754425048828
2015-01-29,74.08861541748047
2015-01-30,72.20281219482422
2015-02-02,72.371826171875
2015-02-03,73.92848205566406
2015-02-04,74.15087890625
2015-02-05,74.2754135131836
2015-02-06,73.76837921142578
2015-02-09,73.32362365722656
2015-02-10,74.05301666259766
2015-02-11,73.33251190185547
2015-02-12,74.07081604003906
2015-02-13,74.95145416259766
2015-02-17,75.22721862792969
2015-02-18,75.50296783447266
2015-02-19,76.2604751586914
2015-02-20,78.5330581665039
2015-02-23,78.76475524902344
2015-02-24,79.37078857421875
2015-02-25,80.19071197509766
2015-02-26,79.21039581298828
2015-02-27,78.5330581665039
2015-03-02,79.59357452392578
2015-03-03,77.16060638427734
2015-03-04,75.86834716796875
2015-03-05,76.06441497802734
2015-03-06,75.46729278564453
2015-03-09,76.09115600585938
2015-03-10,74.91474914550781
2015-03-11,75.5118637084961
2015-03-12,77.7576904296875
2015-03-13,76.87544250488281
2015-03-16,78.71128845214844
2015-03-17,78.17656707763672
2015-03-18,78.60435485839844
2015-03-19,78.43502807617188
2015-03-20,79.27274322509766
2015-03-23,78.59544372558594
2015-03-24,78.06070709228516
2015-03-25,76.56348419189453
2015-03-26,75.95748901367188
2015-03-27,76.79519653320312
2015-03-30,77.16060638427734
2015-03-31,75.80596923828125
2015-04-01,75.49405670166016
2015-04-02,76.30503845214844
2015-04-06,76.85758209228516
2015-04-07,76.09115600585938
2015-04-08,76.2604751586914
2015-04-09,76.64369201660156
2015-04-10,77.78443908691406
2015-04-13,77.98051452636719
2015-04-14,77.82902526855469
2015-04-15,77.04473876953125
2015-04-16,77.06256866455078
2015-04-17,77.534912109375
2015-04-20,78.8984375
2015-04-21,80.93930053710938
2015-04-22,80.94822692871094
2015-04-23,81.33143615722656
2015-04-24,81.08189392089844
2015-04-27,80.78781127929688
2015-04-28,79.85203552246094
2015-04-29,78.8271484375
2015-04-30,76.69715881347656
2015-05-01,77.67750549316406
2015-05-04,77.82902526855469
2015-05-05,76.54566192626953
2015-05-06,75.4405746459961
2015-05-07,76.36741638183594
2015-05-08,77.46360778808594
2015-05-11,77.641845703125
2015-05-12,77.37447357177734
2015-05-13,77.02691650390625
2015-05-14,78.30432891845703
2015-05-15,79.03677368164062
2015-05-18,80.51066589355469
2015-05-19,80.45710754394531
2015-05-20,80.31416320800781
2015-05-21,80.92156982421875
2015-05-22,80.85906219482422
2015-05-26,78.90277099609375
2015-05-27,79.50126647949219
2015-05-28,78.93851470947266
2015-05-29,77.83979797363281
2015-06-01,78.38470458984375
2015-06-02,79.12610626220703
2015-06-03,80.61788177490234
2015-06-04,78.77772521972656
2015-06-05,78.59013366699219
2015-06-08,78.24176025390625
2015-06-09,77.98273468017578
2015-06-10,79.44770812988281
2015-06-11,80.4928207397461
2015-06-12,80.56427001953125
2015-06-15,80.67147064208984
2015-06-16,81.40396118164062
2015-06-17,81.9399185180664
2015-06-18,83.02970123291016
2015-06-19,82.57412719726562
2015-06-22,83.11903381347656
2015-06-23,82.97611999511719
2015-06-24,82.07390594482422
2015-06-25,82.80638122558594
2015-06-26,82.85105895996094
2015-06-29,80.48387145996094
2015-06-30,80.34095764160156
2015-07-01,81.09130859375
2015-07-02,80.68041229248047
2015-07-06,81.32356262207031
2015-07-07,81.04664611816406
2015-07-08,78.2596435546875
2015-07-09,79.25115203857422
2015-07-10,81.42183685302734
2015-07-13,82.64559173583984
2015-07-14,83.34237670898438
2015-07-15,83.44955444335938
2015-07-16,83.89618682861328
2015-07-17,84.41426086425781
2015-07-20,83.19049835205078
2015-07-21,83.54780578613281
2015-07-22,84.66438293457031
2015-07-23,85.27183532714844
2015-07-24,83.58353424072266
2015-07-27,82.25257110595703
2015-07-28,81.93098449707031
2015-07-29,82.43122100830078
2015-07-30,82.17217254638672
2015-07-31,82.64559173583984
2015-08-03,81.5915298461914
2015-08-04,82.4222640991211
2015-08-05,83.38700103759766
2015-08-06,81.43968200683594
2015-08-07,81.91312408447266
2015-08-10,83.17263793945312
2015-08-11,83.49420928955078
2015-08-12,82.8599853515625
2015-08-13,83.43291473388672
2015-08-14,83.3433837890625
2015-08-17,84.09538269042969
2015-08-18,84.22966003417969
2015-08-19,83.56719970703125
2015-08-20,80.25495147705078
2015-08-21,76.62042999267578
2015-08-24,74.82107543945312
2015-08-25,74.337646484375
2015-08-26,76.12806701660156
2015-08-27,77.99008178710938
2015-08-28,76.44139099121094
2015-08-31,76.3697509765625
2015-09-01,73.61254119873047
2015-09-02,74.9195556640625
2015-09-03,75.15229797363281
2015-09-04,74.47193908691406
2015-09-08,77.30972290039062
2015-09-09,76.80841827392578
2015-09-10,77.60514068603516
2015-09-11,78.7420425415039
2015-09-14,77.08592224121094
2015-09-15,77.43504333496094
2015-09-16,78.7420425415039
2015-09-17,77.87371063232422
2015-09-18,77.22916412353516
2015-09-21,75.99378967285156
2015-09-22,74.13178253173828
2015-09-23,74.337646484375
2015-09-24,73.71998596191406
2015-09-25,75.1701889038086
2015-09-28,73.12019348144531
2015-09-29,73.68416595458984
2015-09-30,75.4835205078125
2015-10-01,76.94268798828125
2015-10-02,77.72151184082031
2015-10-05,79.14490509033203
2015-10-06,77.49772644042969
2015-10-07,79.32392120361328
2015-10-08,79.85208892822266
2015-10-09,80.24600982666016
2015-10-12,76.75467681884766
2015-10-13,75.60885620117188
2015-10-14,75.33132934570312
2015-10-15,75.81474304199219
2015-10-16,76.28023529052734
2015-10-19,77.85578155517578
2015-10-20,77.39028930664062
2015-10-21,77.21127319335938
2015-10-22,81.48136901855469
2015-10-23,80.95320892333984
2015-10-26,82.1080093383789
2015-10-27,81.16805267333984
2015-10-28,81.9826889038086
2015-10-29,81.58879089355469
2015-10-30,82.70780944824219
2015-11-02,82.4302978515625
2015-11-03,82.8062744140625
2015-11-04,83.0121841430664
2015-11-05,83.83576202392578
2015-11-06,83.59405517578125
2015-11-09,82.38552856445312
2015-11-10,82.33181762695312
2015-11-11,81.80363464355469
2015-11-12,80.53865051269531
2015-11-13,76.43856811523438
2015-11-16,78.00863647460938
2015-11-17,77.29090881347656
2015-11-18,79.08525085449219
2015-11-19,80.06314849853516
2015-11-20,81.47169494628906
2015-11-23,82.05485534667969
2015-11-24,81.64214324951172
2015-11-25,81.76775360107422
2015-11-27,82.01001739501953
2015-11-30,80.1618423461914
2015-12-01,80.43995666503906
2015-12-02,80.2066879272461
2015-12-03,76.85128021240234
2015-12-04,78.98654174804688
2015-12-07,78.88785552978516
2015-12-08,80.77191925048828
2015-12-09,79.75810241699219
2015-12-10,79.7132568359375
2015-12-11,78.8609390258789
2015-12-14,79.14802551269531
2015-12-15,78.2149658203125
2015-12-16,79.0313949584961
2015-12-17,77.03970336914062
2015-12-18,76.89614868164062
2015-12-21,76.04383850097656
2015-12-22,76.6180191040039
2015-12-23,77.21015930175781
2015-12-24,76.86026763916016
2015-12-28,77.1473388671875
2015-12-29,78.22395324707031
2015-12-30,77.41648864746094
2015-12-31,76.70772552490234
2016-01-04,75.1376953125
2016-01-05,75.08387756347656
2016-01-06,74.05213928222656
2016-01-07,73.99829864501953
2016-01-08,73.44204711914062
2016-01-11,74.15081024169922
2016-01-12,75.95411682128906
2016-01-13,73.16394805908203
2016-01-14,74.4648208618164
2016-01-15,73.11009979248047
2016-01-19,74.87751007080078
2016-01-20,73.11009979248047
2016-01-21,74.73397827148438
2016-01-22,76.11561584472656
2016-01-25,74.93133544921875
2016-01-26,76.87820434570312
2016-01-27,75.55938720703125
2016-01-28,76.24122619628906
2016-01-29,79.2287826538086
2016-02-01,77.80226135253906
2016-02-02,77.22808837890625
2016-02-03,75.96308898925781
2016-02-04,75.15564727783203
2016-02-05,72.47311401367188
2016-02-08,71.61181640625
2016-02-09,73.07420349121094
2016-02-10,73.5048599243164
2016-02-11,73.28952026367188
2016-02-12,74.89546966552734
2016-02-16,76.7436294555664
2016-02-17,77.1653060913086
2016-02-18,76.00525665283203
2016-02-19,76.09519958496094
2016-02-22,77.6868667602539
2016-02-23,76.32000732421875
2016-02-24,76.96746826171875
2016-02-25,76.88652801513672
2016-02-26,76.23907470703125
2016-02-29,76.05022430419922
2016-03-01,78.80193328857422
2016-03-02,78.40628814697266
2016-03-03,77.67787170410156
2016-03-04,78.50518798828125
2016-03-07,77.16529846191406
2016-03-08,77.26421356201172
2016-03-09,78.08255004882812
2016-03-10,79.89002990722656
2016-03-11,81.21197509765625
2016-03-14,81.00511169433594
2016-03-15,81.01412200927734
2016-03-16,80.53751373291016
2016-03-17,79.80010223388672
2016-03-18,80.31270599365234
2016-03-21,80.52853393554688
2016-03-22,80.08788299560547
2016-03-23,80.08788299560547
2016-03-24,79.7641372680664
2016-03-28,80.3306884765625
2016-03-29,80.88822937011719
2016-03-30,81.56268310546875
2016-03-31,81.34686279296875
2016-04-01,82.56082916259766
2016-04-04,81.39180755615234
2016-04-05,79.86306762695312
2016-04-06,80.20478820800781
2016-04-07,78.51419067382812
2016-04-08,78.14549255371094
2016-04-11,78.21742248535156
2016-04-12,79.90805053710938
2016-04-13,80.6364517211914
2016-04-14,82.02129364013672
2016-04-15,80.44758605957031
2016-04-18,81.05907440185547
2016-04-19,80.6004409790039
2016-04-20,80.99613952636719
2016-04-21,84.83598327636719
2016-04-22,84.93489074707031
2016-04-25,85.55535125732422
2016-04-26,85.52839660644531
2016-04-27,86.31075286865234
2016-04-28,85.40250396728516
2016-04-29,85.12374114990234
2016-05-02,85.96001434326172
2016-05-03,85.51939392089844
2016-05-04,85.11473083496094
2016-05-05,83.9546890258789
2016-05-06,84.1435317993164
2016-05-09,84.58419036865234
2016-05-10,85.44746398925781
2016-05-11,83.1363754272461
2016-05-12,84.36253356933594
2016-05-13,82.9470443725586
2016-05-16,84.36253356933594
2016-05-17,82.86590576171875
2016-05-18,82.55035400390625
2016-05-19,83.56912994384766
2016-05-20,84.66007995605469
2016-05-23,84.07402038574219
2016-05-24,85.62478637695312
2016-05-25,85.7600326538086
2016-05-26,86.31901550292969
2016-05-27,87.22962951660156
2016-05-31,86.64359283447266
2016-06-01,87.06732940673828
2016-06-02,87.13945007324219
2016-06-03,85.7780532836914
2016-06-06,85.93132019042969
2016-06-07,86.83292388916016
2016-06-08,85.10186004638672
2016-06-09,84.59693908691406
2016-06-10,83.73141479492188
2016-06-13,82.28885650634766
2016-06-14,83.5240707397461
2016-06-15,83.31669616699219
2016-06-16,83.02814483642578
2016-06-17,82.59542083740234
2016-06-20,83.42488861083984
2016-06-21,83.11836242675781
2016-06-22,83.11836242675781
2016-06-23,84.33549499511719
2016-06-24,82.77571868896484
2016-06-27,83.7584457397461
2016-06-28,84.90350341796875
2016-06-29,85.80509948730469
2016-06-30,82.20770263671875
2016-07-01,83.37078094482422
2016-07-05,82.96504974365234
2016-07-06,83.30767822265625
2016-07-07,83.20849609375
2016-07-08,84.47075653076172
2016-07-11,84.13713073730469
2016-07-12,84.58792877197266
2016-07-13,84.14616394042969
2016-07-14,83.7134017944336
2016-07-15,82.93802642822266
2016-07-18,83.83060455322266
2016-07-19,83.83060455322266
2016-07-20,83.9658432006836
2016-07-21,80.90941619873047
2016-07-22,82.5142593383789
2016-07-25,82.24380493164062
2016-07-26,81.56759643554688
2016-07-27,81.08973693847656
2016-07-28,82.38803100585938
2016-07-29,82.63147735595703
2016-08-01,82.22574615478516
2016-08-02,81.41429901123047
2016-08-03,81.96428680419922
2016-08-04,77.85301208496094
2016-08-05,78.50215148925781
2016-08-08,76.74403381347656
2016-08-09,77.30301666259766
2016-08-10,76.96041870117188
2016-08-11,77.96402740478516
2016-08-12,78.16292572021484
2016-08-15,77.78317260742188
2016-08-16,77.07795715332031
2016-08-17,76.55355834960938
2016-08-18,77.08700561523438
2016-08-19,77.51194763183594
2016-08-22,77.48480224609375
2016-08-23,77.0056381225586
2016-08-24,76.24613952636719
2016-08-25,76.63492584228516
2016-08-26,76.49024963378906
2016-08-29,77.09603881835938
2016-08-30,76.17382049560547
2016-08-31,75.90257263183594
2016-09-01,76.02010345458984
2016-09-02,76.90618133544922
2016-09-06,75.54090881347656
2016-09-07,75.5228500366211
2016-09-08,62.72924041748047
2016-09-09,61.86126708984375
2016-09-12,62.48513412475586
2016-09-13,62.64788436889648
2016-09-14,62.2952766418457
